# Rényi α=2.0 (n=1.0) RS entropy density for the noiseless sign channel (q₀=0 ansatz)
# See §4.3 of notes/notes_hiddenmanifold.typ (eq:sign-renyi-main)
gamma,q1,q1hat,Phi_n,S_prior,s_out,s_prior,s
8.2,0.9459502322571685,8.993789674699007,-0.11107984714002553,-1.1260498114644668,0.11107984714002553,0.13732314773956913,0.24840299487959466
8.3,0.9470281283301167,9.18217011399733,-0.10989252342166106,-1.1358450281133128,0.10989252342166106,0.136848798567869,0.24674132198953005
8.4,0.9480747168594722,9.37255681616999,-0.10872975484723167,-1.145553948098912,0.10872975484723167,0.13637547001177525,0.24510522485900693
8.5,0.9490911768192938,9.564950406596882,-0.10759080141938489,-1.1551779131253441,0.10759080141938489,0.1359032838970993,0.2434940853164842
8.6,0.9500786331569688,9.75935148588314,-0.10647495212603478,-1.1647182390837978,0.10647495212603478,0.13543235338183696,0.24190730550787173
8.7,0.9510381596876174,9.955760630990099,-0.1053815235531255,-1.1741762164573881,0.1053815235531255,0.13496278350084923,0.24034430705397472
8.8,0.9519707818126153,10.154178396398766,-0.10430985857495143,-1.1835531107410189,0.10430985857495143,0.13449467167511578,0.2388045302500672
8.9,0.9528774790735604,10.354605315191836,-0.1032593251177118,-1.1928501628679729,0.1032593251177118,0.13402810818741268,0.23728743330512447
9.0,0.9537591875527707,10.557041900051233,-0.1022293149916417,-1.202068589641059,0.1022293149916417,0.13356317662678432,0.23579249161842603
9.1,0.9546168021307195,10.76148864419942,-0.10121924278721262,-1.2112095841678432,0.10121924278721262,0.1330999543041586,0.23431919709137122
9.2,0.9554511786100268,10.96794602231607,-0.10022854483125332,-1.2202743162995724,0.10022854483125332,0.13263851264125787,0.23286705747251119
9.3,0.9562631357146353,11.176414491389474,-0.0992566781994603,-1.2292639330704502,0.0992566781994603,0.132178917534457,0.2314355957339173
9.4,0.9570534569723393,11.386894491498218,-0.09830311978183583,-1.2381795591358142,0.09830311978183583,0.13172122969529937,0.23002434947713518
9.5,0.9578228924527086,11.59938643652401,-0.09736736544122306,-1.2470222967956786,0.09736736544122306,0.1312655049258609,0.22863287036708396
9.6,0.9585721605817822,11.813890754706339,-0.09644892900055843,-1.2557932280812723,0.09644892900055843,0.1308117945917992,0.22726072359235763
9.7,0.9593019495047392,12.030407830342352,-0.09554734170795182,-1.2644934127327103,0.09554734170795182,0.13036014564254747,0.2259074873504993
9.8,0.960012918714634,12.248938043193682,-0.09466215131108072,-1.2731238902488822,0.09466215131108072,0.1299106010458043,0.224572752356885
9.9,0.9607057004208953,12.469481759644488,-0.09379292138451785,-1.281685679915293,0.09379292138451785,0.12946319999144373,0.22325612137596157
10.0,0.9613809008739904,12.692039333173533,-0.09293923065164518,-1.2901797812199702,0.09293923065164518,0.12901797812199703,0.22195720877364222
