# Rényi α=10.0 (n=9.0) RS entropy density for the sign channel under q₀=0 ansatz
# See §4.3 of notes/notes_hiddenmanifold.typ (eq:sign-renyi-main)
gamma,q1,q1hat,Phi_n,S_prior,s_out,s_prior,s
6.0,0.7438882098244364,0.377459034276561,-0.9327348084576637,-5.109350635977277,0.10363720093974041,0.09461760436994958,0.19825480530968997
6.1,0.7475590588621006,0.38319235210940744,-0.9223504851464459,-5.1721737050677,0.10248338723849398,0.0942108142999581,0.19669420153845207
6.2,0.7511479963377842,0.3889592209044911,-0.9122119653889992,-5.2345235928362195,0.10135688504322213,0.0938086665382835,0.19516555158150561
6.3,0.7546575766267725,0.39475978327076966,-0.9023101096468288,-5.2964082566617305,0.10025667884964765,0.09341108036440443,0.19366775921405208
6.4,0.7580902489134168,0.40059417434699873,-0.892636245904109,-5.357835427278124,0.09918180510045654,0.09301797616802297,0.19219978126847953
6.5,0.761448362780824,0.40646252242170017,-0.8831821389722173,-5.418812619729623,0.09813134877469082,0.09262927555093373,0.19076062432562454
6.6,0.7647341732988874,0.41236494929694967,-0.8739399626119917,-5.479347141224283,0.0971044402902213,0.09224490136741217,0.18934934165763348
6.7,0.7679498458707341,0.4183015707467217,-0.8649022735952737,-5.539446100027664,0.09610025262169708,0.09186477777823655,0.18796503039993362
6.8,0.7710974606938847,0.42427249680054313,-0.8560619879820764,-5.5991164123681045,0.09511799866467516,0.09148883026745269,0.18660682893212785
6.9,0.7741790170764982,0.43027783223466476,-0.8474123588235877,-5.658364811441273,0.09415692875817641,0.09111698569148588,0.1852739144496623
7.0,0.7771964373636189,0.4363176768077154,-0.8389469558783552,-5.717197853576791,0.09321632843092836,0.09074917227899669,0.18396550070992507
7.1,0.7801515707008185,0.44239212561024804,-0.8306596466122332,-5.775621925493771,0.09229551629024814,0.09038531964778984,0.18268083593803797
7.2,0.7830461965010515,0.44850126924618994,-0.8225445787781781,-5.83364324975823,0.09139384208646423,0.09002535879256528,0.18141920087902952
7.3,0.7858820278220581,0.4546451942293317,-0.8145961639223388,-5.891267892238801,0.09051068488025987,0.08966922210409134,0.1801799069843512
7.4,0.7886607144395661,0.4608239831384017,-0.806809062354221,-5.948501767052824,0.08964545137269123,0.08931684334914149,0.17896229472183273
7.5,0.7913838457939971,0.46703771485865553,-0.7991781690248327,-6.005350642258916,0.08879757433609253,0.08896815766309506,0.1777657319991876
7.6,0.794052953773942,0.4732864648195012,-0.7916986003641318,-6.061820145371466,0.0879665111515702,0.08862310154051851,0.17658961269208873
7.7,0.7966695152865952,0.479570305083704,-0.7843656821708586,-6.117915767401742,0.08715174246342873,0.08828161280521994,0.17543335526864867
7.8,0.7992349547930495,0.4858893046778997,-0.7771749380144476,-6.173642868988794,0.08635277089049417,0.08794363061237598,0.17429640150287015
7.9,0.801750646601789,0.4922435296659561,-0.7701220786905427,-6.2290066840623695,0.08556911985450474,0.08760909541578578,0.17317821527029054
