# Rényi α=0.02 (n=-0.98) RS entropy density for the sign channel under q₀=0 ansatz
# See §4.3 of notes/notes_hiddenmanifold.typ (eq:sign-renyi-main)
gamma,q1,q1hat,Phi_n,S_prior,s_out,s_prior,s
5.1,0.9986819579355626,35586.72137094548,0.21260047171891627,1.3247684670195556,0.21693925685603702,0.2650597172908275,0.48199897414686454
5.2,0.9987472976886077,37558.29386050026,0.20805967521200994,1.3481761921061097,0.2123057910326632,0.26455576768173267,0.47686155871439584
5.3,0.998807858153604,39579.29519580782,0.2037061679579896,1.3710565491107687,0.20786343669182614,0.2639693009454695,0.4718327376372956
5.4,0.9988641016595905,41649.834710867755,0.1995284785962786,1.3934335257320227,0.20360048836354958,0.26330943418972463,0.46690992255327424
5.5,0.9989164353656281,43770.038395034506,0.19551604208586348,1.4153296148426837,0.19950616539373825,0.2625843441266575,0.46209050952039576
5.6,0.9989652190740368,45940.04982880129,0.19165911065174607,1.43676594621308,0.19557052107321027,0.26180137503882656,0.4573718961120368
5.7,0.9990107717401623,48160.029837524344,0.18794867742235524,1.45776239110615,0.19178436471668903,0.26096713052383635,0.4527514952405254
5.8,0.9990533769524503,50430.15608615486,0.1843764085197244,1.478337656365457,0.18813919236706572,0.260087553899623,0.44822674626668874
5.9,0.9990932875990509,52750.62459514338,0.18093457967090285,1.4985093861033878,0.18462712211316618,0.25916800174738636,0.44379512386055253
6.0,0.9991307297954066,55121.6495691778,0.17761602241470506,1.518294238024021,0.18124083919867864,0.2582133057863981,0.43945414498507673
6.1,0.9991659062330669,57543.463143890185,0.17441407596621494,1.5377079523177795,0.17797354690430098,0.25722782742017053,0.4352013743244715
6.2,0.9991989990845518,60016.31803464814,0.17132254040185002,1.5567654366535464,0.174818918777398,0.25621550965331574,0.4310344284307137
6.3,0.9992301724367145,62540.485893293575,0.16833564021274824,1.5754808096933428,0.17177106144157983,0.25517991734586054,0.42695097878744037
6.4,0.9992595744470383,65116.26030367936,0.16544798590624568,1.5938674753013897,0.1688244754145364,0.254124278587594,0.4229487540021304
6.5,0.9992873391566313,67743.95564810556,0.16265454429269766,1.6119381598844897,0.165974024788467,0.253051516465383,0.41902554125385
6.6,0.9993135881058667,70423.9099457215,0.1599506073693904,1.62970497385122,0.1632149054789698,0.2519642816714935,0.4151791871504633
6.7,0.9993384317091126,73156.4849472965,0.15733176721566403,1.6471794486617328,0.16054261960782043,0.2508649784742207,0.4114075980820411
6.8,0.9993619704673854,75942.06761813394,0.15479389188767764,1.6643725796817932,0.1579529509057935,0.24975578926797617,0.4077087401737697
6.9,0.9993842960287804,78781.07180013016,0.15233310354160576,1.6812948658741178,0.15544194238939363,0.24863869652086923,0.40408063891026286
7.0,0.9994054921067568,81673.9384195077,0.14994575985666225,1.6979563374370505,0.1530058774047574,0.24751550108411818,0.4005213784888756
7.1,0.9994256353108835,84621.13895779467,0.14762843450734237,1.7143665995583546,0.15064125970136977,0.24638784127024357,0.39702910097161337
7.2,0.9994447958561807,87623.17596462945,0.14537790192214747,1.7305348552632045,0.14834479787974234,0.24525720737857207,0.3936020052583144
7.3,0.9994630382010452,90680.58525766076,0.14319112210102528,1.746469935478111,0.14611338989900538,0.24412495603552015,0.39023834593452555
