# Rényi α=0.8 (n=-0.19999999999999996) RS entropy density for the noiseless sign channel (q₀=0 ansatz)
# See §4.3 of notes/notes_hiddenmanifold.typ (eq:sign-renyi-main)
gamma,q1,q1hat,Phi_n,S_prior,s_out,s_prior,s
8.6,0.9803334070401124,62.00470491925503,0.023061355369314973,0.2837639119967401,0.1153067768465749,0.16497901860275593,0.28028579544933085
8.7,0.9807774941233686,63.4729150230597,0.022803695178983625,0.28599263303068434,0.11401847589491815,0.16436358220154276,0.2783820580964609
8.8,0.9812068817415891,64.95851578369428,0.022551612854628814,0.2881983155159836,0.1127580642731441,0.1637490429068089,0.27650710717995297
8.9,0.9816222039733284,66.46150711260783,0.02230493303313307,0.2903813957885531,0.11152466516566538,0.1631356156115467,0.2746602807772121
9.0,0.9820240614817126,67.98188892730093,0.02206348745815153,0.2925422991906865,0.11031743729075767,0.16252349955038142,0.2728409368411391
9.1,0.9824130236157032,69.5196612982994,0.021827114610668844,0.2946814405727573,0.10913557305334425,0.16191287943558097,0.27104845248892523
9.2,0.9827896301821862,71.0748238596623,0.021595659471185864,0.2967992237718436,0.10797829735592934,0.16130392596295853,0.26928222331888785
9.3,0.9831543934545453,72.64737669109101,0.021368973074812378,0.29889604312721646,0.10684486537406192,0.16069679738022394,0.26754166275428587
9.4,0.9835077996848831,74.23731973222955,0.021146912309868343,0.3009722829436595,0.10573456154934174,0.16009163986364872,0.26582620141299046
9.5,0.9838503106899013,75.84465292951998,0.020929339618937587,0.3030283179739724,0.10464669809468796,0.15948858840735394,0.2641352865020419
9.6,0.9841823652932966,77.46937623491237,0.02071612273815325,0.3050645136869852,0.10358061369076628,0.15888776754530481,0.2624683812360711
9.7,0.9845043806715075,79.11148960741706,0.020507134450287002,0.307081226532685,0.10253567225143503,0.15828929202715725,0.26082496427859225
9.8,0.9848167536087771,80.7709930109884,0.02030225235165493,0.30907880419613554,0.10151126175827467,0.15769326744700796,0.25920452920528264
9.9,0.9851198616705363,82.44788642050418,0.02010135863054162,0.3110575858544821,0.10050679315270812,0.15709979083559708,0.2576065839883052
10.0,0.9854140642966518,84.14216981102823,0.01990433985943386,0.31301790240734606,0.09952169929716932,0.15650895120367306,0.2560306505008424
