experiment,repeat,training_objective,D,gamma,N,alpha,M_train,num_steps,fast_debug,final_run,macbook_30min_run,run_mode,t_val,train_loss_t,train_acc_t,test_loss_t,test_acc_t
B,1,repo_uniform_t,160,2.0,320,50.0,8000,6000,False,True,False,full_final,0.9,0.6624536550807953,0.6019866011524201,0.6658195126056671,0.5976665592193604
B,2,repo_uniform_t,40,2.0,80,0.5,20,1500,False,True,False,full_final,0.1,0.005113987689837813,1.0,1.4496480560302734,0.6116499924659728
B,2,repo_uniform_t,40,2.0,80,0.5,20,1500,False,True,False,full_final,0.3,0.0295450559258461,0.993797072172165,1.3171348690986633,0.6017779433727264
B,2,repo_uniform_t,40,2.0,80,0.5,20,1500,False,True,False,full_final,0.5,0.10254405915737153,0.9652634751796721,1.1715497016906737,0.5893869984149933
B,2,repo_uniform_t,40,2.0,80,0.5,20,1500,False,True,False,full_final,0.7,0.2522266134619713,0.8951136481761932,1.0104328513145446,0.5725811231136322
B,2,repo_uniform_t,40,2.0,80,0.5,20,1500,False,True,False,full_final,0.9,0.5095717298984528,0.7462510514259338,0.8199619805812836,0.5429383540153503
B,2,repo_uniform_t,40,2.0,80,1.0,40,1500,False,True,False,full_final,0.1,0.04175001759082079,0.9931224393844605,1.0880605506896972,0.6590291106700897
B,2,repo_uniform_t,40,2.0,80,1.0,40,1500,False,True,False,full_final,0.3,0.11446715265512467,0.9601914155483244,1.0289532923698426,0.6439293611049652
B,2,repo_uniform_t,40,2.0,80,1.0,40,1500,False,True,False,full_final,0.5,0.23040549546480177,0.9038724863529206,0.9581697773933411,0.6262763595581055
B,2,repo_uniform_t,40,2.0,80,1.0,40,1500,False,True,False,full_final,0.7,0.3886887204647064,0.8207771348953246,0.8765795004367828,0.6008214724063873
B,2,repo_uniform_t,40,2.0,80,1.0,40,1500,False,True,False,full_final,0.9,0.5826706826686859,0.6885300731658935,0.7700613677501679,0.5595758140087128
B,2,repo_uniform_t,40,2.0,80,2.0,80,1500,False,True,False,full_final,0.1,0.1438604348897934,0.9515636837482454,0.7890039730072022,0.6967514181137084
B,2,repo_uniform_t,40,2.0,80,2.0,80,1500,False,True,False,full_final,0.3,0.2468993553519249,0.8956653535366058,0.789312002658844,0.6763953185081482
B,2,repo_uniform_t,40,2.0,80,2.0,80,1500,False,True,False,full_final,0.5,0.37057310104370117,0.8313793981075287,0.7825561392307282,0.652181590795517
B,2,repo_uniform_t,40,2.0,80,2.0,80,1500,False,True,False,full_final,0.7,0.5010732740163804,0.7548346614837647,0.7647325801849365,0.6200364696979522
B,2,repo_uniform_t,40,2.0,80,2.0,80,1500,False,True,False,full_final,0.9,0.6321885502338409,0.6453675282001495,0.7279734647274018,0.5697782123088837
B,2,repo_uniform_t,40,2.0,80,5.0,200,1500,False,True,False,full_final,0.1,0.2952908715605736,0.8736663389205933,0.5640375781059265,0.7416172707080841
B,2,repo_uniform_t,40,2.0,80,5.0,200,1500,False,True,False,full_final,0.3,0.3789433479309082,0.826205369234085,0.5970454025268555,0.7161991798877716
B,2,repo_uniform_t,40,2.0,80,5.0,200,1500,False,True,False,full_final,0.5,0.46784321308135984,0.7730528998374939,0.6311533176898956,0.6851504004001617
B,2,repo_uniform_t,40,2.0,80,5.0,200,1500,False,True,False,full_final,0.7,0.5584642827510834,0.7112838387489319,0.662611974477768,0.6447817814350129
B,2,repo_uniform_t,40,2.0,80,5.0,200,1500,False,True,False,full_final,0.9,0.6501147186756134,0.62011421084404,0.68623011469841,0.583541384935379
B,2,repo_uniform_t,40,2.0,80,10.0,400,1500,False,True,False,full_final,0.1,0.3558737617731094,0.8392083883285523,0.4902363675832748,0.7652414631843567
B,2,repo_uniform_t,40,2.0,80,10.0,400,1500,False,True,False,full_final,0.3,0.4271312201023102,0.7969514691829681,0.5370480716228485,0.7365819048881531
B,2,repo_uniform_t,40,2.0,80,10.0,400,1500,False,True,False,full_final,0.5,0.5011518293619156,0.751528160572052,0.5825624918937683,0.7022523200511932
B,2,repo_uniform_t,40,2.0,80,10.0,400,1500,False,True,False,full_final,0.7,0.5758219075202942,0.6955136287212372,0.627424087524414,0.6588928627967835
B,2,repo_uniform_t,40,2.0,80,10.0,400,1500,False,True,False,full_final,0.9,0.6546852397918701,0.6118403148651123,0.6718809020519256,0.5924318385124206
B,2,repo_uniform_t,40,2.0,80,20.0,800,1500,False,True,False,full_final,0.1,0.3947109144926071,0.8155782759189606,0.45950783908367154,0.7781491184234619
B,2,repo_uniform_t,40,2.0,80,20.0,800,1500,False,True,False,full_final,0.3,0.4566207534074783,0.779615660905838,0.5061554843187333,0.748378643989563
B,2,repo_uniform_t,40,2.0,80,20.0,800,1500,False,True,False,full_final,0.5,0.5206512296199799,0.7371533608436585,0.557531076669693,0.7129594266414643
B,2,repo_uniform_t,40,2.0,80,20.0,800,1500,False,True,False,full_final,0.7,0.5864884626865386,0.6858256900310516,0.6104573333263397,0.6669378745555877
B,2,repo_uniform_t,40,2.0,80,20.0,800,1500,False,True,False,full_final,0.9,0.6569828808307647,0.6074007642269135,0.6649634599685669,0.5972512912750244
B,2,repo_uniform_t,40,2.0,80,50.0,2000,1500,False,True,False,full_final,0.1,0.4159554469156266,0.8031040875434875,0.4438429445028305,0.7851438927650451
B,2,repo_uniform_t,40,2.0,80,50.0,2000,1500,False,True,False,full_final,0.3,0.47183612266540526,0.7688422232532501,0.493170183300972,0.7553099381923676
B,2,repo_uniform_t,40,2.0,80,50.0,2000,1500,False,True,False,full_final,0.5,0.5304347623538971,0.7298684595394135,0.5453469407558441,0.7194064879417419
B,2,repo_uniform_t,40,2.0,80,50.0,2000,1500,False,True,False,full_final,0.7,0.5916846363258362,0.6809585572910309,0.601209489107132,0.6730197429656982
B,2,repo_uniform_t,40,2.0,80,50.0,2000,1500,False,True,False,full_final,0.9,0.657987287569046,0.6050412046146394,0.6614104211330414,0.6008413565158844
C,2,repo_uniform_t,80,1.0,80,1.0,80,1500,False,True,False,full_final,0.1,0.17757101356983185,0.9394760727882385,0.9761265063285828,0.6270802056789399
C,2,repo_uniform_t,80,1.0,80,1.0,80,1500,False,True,False,full_final,0.3,0.29146927237510684,0.8750274503231047,0.9438879585266113,0.6123972618579865
C,2,repo_uniform_t,80,1.0,80,1.0,80,1500,False,True,False,full_final,0.5,0.412769655585289,0.8076203727722169,0.8991759383678436,0.5950774347782135
C,2,repo_uniform_t,80,1.0,80,1.0,80,1500,False,True,False,full_final,0.7,0.5352741646766662,0.7312990522384644,0.8386541521549224,0.5742062389850616
C,2,repo_uniform_t,80,1.0,80,1.0,80,1500,False,True,False,full_final,0.9,0.6468891620635986,0.631238477230072,0.7533700835704803,0.5430347001552582
C,2,repo_uniform_t,80,1.0,80,2.0,160,1500,False,True,False,full_final,0.1,0.34108891904354094,0.8522529196739196,0.7533679974079132,0.6541768527030944
C,2,repo_uniform_t,80,1.0,80,2.0,160,1500,False,True,False,full_final,0.3,0.421475071310997,0.8028215897083284,0.7542186844348907,0.6361820805072784
C,2,repo_uniform_t,80,1.0,80,2.0,160,1500,False,True,False,full_final,0.5,0.5060148227214813,0.7491672432422638,0.7491410791873931,0.6153139781951904
C,2,repo_uniform_t,80,1.0,80,2.0,160,1500,False,True,False,full_final,0.7,0.5874921178817749,0.6876709592342377,0.7380570340156555,0.5895425820350647
C,2,repo_uniform_t,80,1.0,80,2.0,160,1500,False,True,False,full_final,0.9,0.6611890387535095,0.6052645182609558,0.7132413029670716,0.5514099061489105
C,2,repo_uniform_t,80,1.0,80,5.0,400,1500,False,True,False,full_final,0.1,0.4615202522277832,0.7805945837497711,0.61025949716568,0.6890434467792511
C,2,repo_uniform_t,80,1.0,80,5.0,400,1500,False,True,False,full_final,0.3,0.5148241990804672,0.7435680043697357,0.6330185651779174,0.6656524384021759
C,2,repo_uniform_t,80,1.0,80,5.0,400,1500,False,True,False,full_final,0.5,0.5686666166782379,0.7029685556888581,0.6548555040359497,0.6403052687644959
C,2,repo_uniform_t,80,1.0,80,5.0,400,1500,False,True,False,full_final,0.7,0.6192371499538422,0.6554195654392242,0.6720326161384582,0.6093250739574433
C,2,repo_uniform_t,80,1.0,80,5.0,400,1500,False,True,False,full_final,0.9,0.6692520833015442,0.5882244777679443,0.6879184627532959,0.5621032309532166
C,2,repo_uniform_t,80,1.0,80,10.0,800,1500,False,True,False,full_final,0.1,0.5018890696763992,0.7520672881603241,0.5753807628154755,0.7036124622821808
C,2,repo_uniform_t,80,1.0,80,10.0,800,1500,False,True,False,full_final,0.3,0.5440846049785614,0.7214206802845001,0.6024829947948456,0.6786339390277862
C,2,repo_uniform_t,80,1.0,80,10.0,800,1500,False,True,False,full_final,0.5,0.5871052598953247,0.6854408490657806,0.6311616241931916,0.6511313652992249
C,2,repo_uniform_t,80,1.0,80,10.0,800,1500,False,True,False,full_final,0.7,0.6299955499172211,0.6431806349754333,0.6560359108448028,0.6178695392608643
C,2,repo_uniform_t,80,1.0,80,10.0,800,1500,False,True,False,full_final,0.9,0.6723342871665955,0.5815458881855011,0.6814922451972961,0.5673549056053162
C,2,repo_uniform_t,80,1.0,80,20.0,1600,1500,False,True,False,full_final,0.1,0.5229126943111421,0.7364367570400238,0.5586757123470306,0.7122328901290893
C,2,repo_uniform_t,80,1.0,80,20.0,1600,1500,False,True,False,full_final,0.3,0.5611472989559174,0.7073657524108887,0.5875486314296723,0.6873216843605041
C,2,repo_uniform_t,80,1.0,80,20.0,1600,1500,False,True,False,full_final,0.5,0.5987374233245849,0.6752018730640412,0.6185036301612854,0.6587387824058533
C,2,repo_uniform_t,80,1.0,80,20.0,1600,1500,False,True,False,full_final,0.7,0.6370681160926819,0.6351266641139983,0.6492792868614197,0.622436660528183
C,2,repo_uniform_t,80,1.0,80,20.0,1600,1500,False,True,False,full_final,0.9,0.6746367086410523,0.5770158480167389,0.6784269726276397,0.5705192244052887
C,2,repo_uniform_t,80,1.0,80,50.0,4000,1500,False,True,False,full_final,0.1,0.5293349621295929,0.7305723876571656,0.5421149361133576,0.7207016956806183
C,2,repo_uniform_t,80,1.0,80,50.0,4000,1500,False,True,False,full_final,0.3,0.5654974098205566,0.7029964904785156,0.5742599833011627,0.6956299006938934
C,2,repo_uniform_t,80,1.0,80,50.0,4000,1500,False,True,False,full_final,0.5,0.6015578631019592,0.6716425272941589,0.6082706940174103,0.665818704366684
C,2,repo_uniform_t,80,1.0,80,50.0,4000,1500,False,True,False,full_final,0.7,0.6379399451351165,0.6331092947864532,0.6430224657058716,0.6283864223957062
C,2,repo_uniform_t,80,1.0,80,50.0,4000,1500,False,True,False,full_final,0.9,0.67488847448349,0.5760375230979918,0.6762126672267914,0.5732944834232331
A+B,2,repo_uniform_t,80,2.0,160,0.5,40,3000,False,True,False,full_final,0.1,0.0017339533008635046,0.9999666666984558,1.7754972386360168,0.6093735694885254
A+B,2,repo_uniform_t,80,2.0,160,0.5,40,3000,False,True,False,full_final,0.3,0.021336474232375623,0.9945553314685821,1.5958500361442567,0.6006733763217926
A+B,2,repo_uniform_t,80,2.0,160,0.5,40,3000,False,True,False,full_final,0.5,0.0953692489862442,0.9635271906852723,1.4087428784370422,0.5877984917163849
A+B,2,repo_uniform_t,80,2.0,160,0.5,40,3000,False,True,False,full_final,0.7,0.25940518647432326,0.8896438813209533,1.1866555142402648,0.5711659336090088
A+B,2,repo_uniform_t,80,2.0,160,0.5,40,3000,False,True,False,full_final,0.9,0.5215437412261963,0.7415607476234436,0.9045309329032898,0.5424634444713593
A+B+C,2,repo_uniform_t,80,2.0,160,1.0,80,3000,False,True,False,full_final,0.1,0.03072075270116329,0.995094119310379,1.2587078547477721,0.647355717420578
A+B+C,2,repo_uniform_t,80,2.0,160,1.0,80,3000,False,True,False,full_final,0.3,0.11012008130550384,0.9594965112209322,1.1766522121429444,0.6336251676082612
A+B+C,2,repo_uniform_t,80,2.0,160,1.0,80,3000,False,True,False,full_final,0.5,0.23930669605731963,0.8987652528285979,1.0862863874435424,0.6158745527267456
A+B+C,2,repo_uniform_t,80,2.0,160,1.0,80,3000,False,True,False,full_final,0.7,0.4070119804143905,0.8147464239597321,0.9741892910003662,0.5921066224575042
A+B+C,2,repo_uniform_t,80,2.0,160,1.0,80,3000,False,True,False,full_final,0.9,0.6027841877937317,0.6825433111190796,0.815728417634964,0.5549195694923401
A+B+C,2,repo_uniform_t,80,2.0,160,2.0,160,3000,False,True,False,full_final,0.1,0.13606940239667892,0.9540253388881684,0.8545546686649322,0.6898127508163452
A+B+C,2,repo_uniform_t,80,2.0,160,2.0,160,3000,False,True,False,full_final,0.3,0.24644014954566956,0.8951973783969878,0.8477718353271484,0.6702714717388153
A+B+C,2,repo_uniform_t,80,2.0,160,2.0,160,3000,False,True,False,full_final,0.5,0.3744488596916199,0.8302128422260285,0.8325560700893402,0.6465992891788482
A+B+C,2,repo_uniform_t,80,2.0,160,2.0,160,3000,False,True,False,full_final,0.7,0.5083305758237838,0.7530095362663269,0.8034406328201293,0.6150909161567688
A+B+C,2,repo_uniform_t,80,2.0,160,2.0,160,3000,False,True,False,full_final,0.9,0.6395272624492645,0.6439865028858185,0.7453759586811066,0.5673819267749787
A+B+C,2,repo_uniform_t,80,2.0,160,5.0,400,3000,False,True,False,full_final,0.1,0.2973663568496704,0.8730852389335633,0.576751458644867,0.7395645105838775
A+B+C,2,repo_uniform_t,80,2.0,160,5.0,400,3000,False,True,False,full_final,0.3,0.3826184242963791,0.8243408477306366,0.6108555221557617,0.7138809847831726
A+B+C,2,repo_uniform_t,80,2.0,160,5.0,400,3000,False,True,False,full_final,0.5,0.47109252095222476,0.771874452829361,0.6425093841552735,0.6828367304801941
A+B+C,2,repo_uniform_t,80,2.0,160,5.0,400,3000,False,True,False,full_final,0.7,0.5621640050411224,0.7102025759220123,0.6705081510543823,0.6429805409908295
A+B+C,2,repo_uniform_t,80,2.0,160,5.0,400,3000,False,True,False,full_final,0.9,0.6512268388271332,0.6208596193790435,0.6894832503795624,0.5833895134925843
A+B+C,2,repo_uniform_t,80,2.0,160,10.0,800,3000,False,True,False,full_final,0.1,0.3680269455909729,0.8321349549293519,0.5002567327022552,0.7613464260101318
A+B+C,2,repo_uniform_t,80,2.0,160,10.0,800,3000,False,True,False,full_final,0.3,0.43591514706611634,0.7925152349472045,0.5459505355358124,0.7327193188667297
A+B+C,2,repo_uniform_t,80,2.0,160,10.0,800,3000,False,True,False,full_final,0.5,0.5079429614543914,0.7474931514263153,0.589614143371582,0.6988254594802856
A+B+C,2,repo_uniform_t,80,2.0,160,10.0,800,3000,False,True,False,full_final,0.7,0.5813840758800507,0.6927414512634278,0.632815922498703,0.6558809280395508
A+B+C,2,repo_uniform_t,80,2.0,160,10.0,800,3000,False,True,False,full_final,0.9,0.656016970872879,0.6115776765346527,0.6744003856182098,0.5908470296859741
A+B+C,2,repo_uniform_t,80,2.0,160,20.0,1600,3000,False,True,False,full_final,0.1,0.4154342781066894,0.8054239163398742,0.48176317870616914,0.7684781467914581
A+B+C,2,repo_uniform_t,80,2.0,160,20.0,1600,3000,False,True,False,full_final,0.3,0.4734696950435638,0.7705645256042482,0.5275158929824829,0.7397368848323822
A+B+C,2,repo_uniform_t,80,2.0,160,20.0,1600,3000,False,True,False,full_final,0.5,0.5341817480564117,0.7303659452915192,0.5738239443302154,0.7053095507621765
A+B+C,2,repo_uniform_t,80,2.0,160,20.0,1600,3000,False,True,False,full_final,0.7,0.5965264060497284,0.6800680828571319,0.6215561199188232,0.6610414516925812
A+B+C,2,repo_uniform_t,80,2.0,160,20.0,1600,3000,False,True,False,full_final,0.9,0.6606667708396913,0.6048134457111359,0.6694387364387512,0.5940048825740815
A+B+C,2,repo_uniform_t,80,2.0,160,50.0,4000,3000,False,True,False,full_final,0.1,0.42654308853626255,0.797142835960388,0.45206368625164034,0.7813428556919098
A+B+C,2,repo_uniform_t,80,2.0,160,50.0,4000,3000,False,True,False,full_final,0.3,0.48029232600212096,0.7639731895160676,0.5015664303302765,0.7510270178318024
A+B+C,2,repo_uniform_t,80,2.0,160,50.0,4000,3000,False,True,False,full_final,0.5,0.5369989871406555,0.7257932354164124,0.553071744441986,0.7151360321044922
A+B+C,2,repo_uniform_t,80,2.0,160,50.0,4000,3000,False,True,False,full_final,0.7,0.5968460447788239,0.6773397371196747,0.6068381035327911,0.6692219138145447
A+B+C,2,repo_uniform_t,80,2.0,160,50.0,4000,3000,False,True,False,full_final,0.9,0.660046098909378,0.6037410648918152,0.66375617146492,0.5989357697963714
A,2,repo_uniform_t,80,2.0,160,100.0,8000,3000,False,True,False,full_final,0.1,0.43431715711593627,0.7917523093223572,0.44727537751197816,0.7838911426067352
A,2,repo_uniform_t,80,2.0,160,100.0,8000,3000,False,True,False,full_final,0.3,0.4865930164384842,0.7600312676334381,0.4976524269580841,0.7531030488014221
A,2,repo_uniform_t,80,2.0,160,100.0,8000,3000,False,True,False,full_final,0.5,0.5411255692863464,0.7225687353897093,0.5489274275302887,0.7170681655406952
A,2,repo_uniform_t,80,2.0,160,100.0,8000,3000,False,True,False,full_final,0.7,0.5990225915718079,0.6750481412887572,0.6040248107910157,0.6709777319431305
A,2,repo_uniform_t,80,2.0,160,100.0,8000,3000,False,True,False,full_final,0.9,0.6606087010288239,0.6025885760593415,0.6624961447715759,0.6001141774654388
C,2,repo_uniform_t,80,4.0,320,1.0,80,6000,False,True,False,full_final,0.1,0.0012942525430116802,0.9999133932590485,1.5647346591949463,0.6816694438457489
C,2,repo_uniform_t,80,4.0,320,1.0,80,6000,False,True,False,full_final,0.3,0.01898563329130411,0.9942958378791807,1.4165041708946229,0.6687633085250855
C,2,repo_uniform_t,80,4.0,320,1.0,80,6000,False,True,False,full_final,0.5,0.08774070024490356,0.9666820049285889,1.2645060658454894,0.6512400662899017
C,2,repo_uniform_t,80,4.0,320,1.0,80,6000,False,True,False,full_final,0.7,0.23982696712017057,0.8995244896411896,1.090908854007721,0.6251557326316833
C,2,repo_uniform_t,80,4.0,320,1.0,80,6000,False,True,False,full_final,0.9,0.5084922599792481,0.7540048015117645,0.8687355232238769,0.5780439865589142
C,2,repo_uniform_t,80,4.0,320,2.0,160,6000,False,True,False,full_final,0.1,0.02216424360871315,0.9960337817668915,0.9433813607692718,0.7334748339653016
C,2,repo_uniform_t,80,4.0,320,2.0,160,6000,False,True,False,full_final,0.3,0.08934652179479599,0.967104448080063,0.9144496273994446,0.7152156829833984
C,2,repo_uniform_t,80,4.0,320,2.0,160,6000,False,True,False,full_final,0.5,0.2060903552174568,0.9141966354846953,0.883634215593338,0.6903564810752869
C,2,repo_uniform_t,80,4.0,320,2.0,160,6000,False,True,False,full_final,0.7,0.37212827920913694,0.8342208635807037,0.8392403531074524,0.6553247201442719
C,2,repo_uniform_t,80,4.0,320,2.0,160,6000,False,True,False,full_final,0.9,0.5822088134288788,0.7005875921249389,0.764926632642746,0.5951423799991608
C,2,repo_uniform_t,80,4.0,320,5.0,400,6000,False,True,False,full_final,0.1,0.12454042494297028,0.954543433189392,0.55302614569664,0.7881523132324219
C,2,repo_uniform_t,80,4.0,320,5.0,400,6000,False,True,False,full_final,0.3,0.22384540468454361,0.9052832412719727,0.5909101998806,0.7626104593276978
C,2,repo_uniform_t,80,4.0,320,5.0,400,6000,False,True,False,full_final,0.5,0.33984323501586916,0.8482041680812835,0.6279494214057922,0.7304969584941864
C,2,repo_uniform_t,80,4.0,320,5.0,400,6000,False,True,False,full_final,0.7,0.47299656093120573,0.7755984818935394,0.6625530028343201,0.6864749562740325
C,2,repo_uniform_t,80,4.0,320,5.0,400,6000,False,True,False,full_final,0.9,0.6190434205532074,0.6634444749355316,0.689340283870697,0.6128031170368194
C,2,repo_uniform_t,80,4.0,320,10.0,800,6000,False,True,False,full_final,0.1,0.21560508459806443,0.9095445394515991,0.43506765127182007,0.8136621642112732
C,2,repo_uniform_t,80,4.0,320,10.0,800,6000,False,True,False,full_final,0.3,0.3030965334177017,0.8657724726200103,0.48641391217708585,0.7856625735759735
C,2,repo_uniform_t,80,4.0,320,10.0,800,6000,False,True,False,full_final,0.5,0.39860418856143953,0.8162678623199463,0.5402773797512055,0.7504120695590973
C,2,repo_uniform_t,80,4.0,320,10.0,800,6000,False,True,False,full_final,0.7,0.5054321205615997,0.7523494482040405,0.5971634435653687,0.7028817629814148
C,2,repo_uniform_t,80,4.0,320,10.0,800,6000,False,True,False,full_final,0.9,0.6264041471481323,0.651413825750351,0.6598063445091248,0.6233520066738129
C,2,repo_uniform_t,80,4.0,320,20.0,1600,6000,False,True,False,full_final,0.1,0.28536506652832033,0.8751958597660066,0.3949135506153107,0.8251201736927033
C,2,repo_uniform_t,80,4.0,320,20.0,1600,6000,False,True,False,full_final,0.3,0.35719881246089935,0.8388446715354919,0.4487285614013672,0.7965625929832458
C,2,repo_uniform_t,80,4.0,320,20.0,1600,6000,False,True,False,full_final,0.5,0.4370536780357361,0.7950765659809114,0.5065060865879059,0.7609017896652222
C,2,repo_uniform_t,80,4.0,320,20.0,1600,6000,False,True,False,full_final,0.7,0.5263500878810882,0.7379997284889221,0.5717037856578827,0.7117278838157653
C,2,repo_uniform_t,80,4.0,320,20.0,1600,6000,False,True,False,full_final,0.9,0.6317014919757843,0.6442526796340943,0.6482315039634705,0.6294722926616668
C,2,repo_uniform_t,80,4.0,320,50.0,4000,6000,False,True,False,full_final,0.1,0.3078404297304153,0.8613474185371399,0.35111508071422576,0.839736579656601
C,2,repo_uniform_t,80,4.0,320,50.0,4000,6000,False,True,False,full_final,0.3,0.37206378639221194,0.8282967308616637,0.4073587852716446,0.8102226328849792
C,2,repo_uniform_t,80,4.0,320,50.0,4000,6000,False,True,False,full_final,0.5,0.4437882095050812,0.7880491729164123,0.4712183707952499,0.7729422080516816
C,2,repo_uniform_t,80,4.0,320,50.0,4000,6000,False,True,False,full_final,0.7,0.5270981455421447,0.7339547081851959,0.5442036306858062,0.7227840483188629
C,2,repo_uniform_t,80,4.0,320,50.0,4000,6000,False,True,False,full_final,0.9,0.6298921231269836,0.6432259926795959,0.6361913096904754,0.6368443477153778
B,2,repo_uniform_t,160,2.0,320,0.5,80,6000,False,True,False,full_final,0.1,0.0013936647668015211,0.9999453663825989,1.880320827960968,0.6111301183700562
B,2,repo_uniform_t,160,2.0,320,0.5,80,6000,False,True,False,full_final,0.3,0.02048928029835224,0.9940610980987549,1.6883809638023377,0.6017202663421631
B,2,repo_uniform_t,160,2.0,320,0.5,80,6000,False,True,False,full_final,0.5,0.09596167966723441,0.9630686962604521,1.483208360671997,0.5890264356136322
B,2,repo_uniform_t,160,2.0,320,0.5,80,6000,False,True,False,full_final,0.7,0.2585587579011917,0.8909534358978272,1.2432216477394105,0.5717823648452759
B,2,repo_uniform_t,160,2.0,320,0.5,80,6000,False,True,False,full_final,0.9,0.5268883717060089,0.7422171759605408,0.9323621988296509,0.5433718204498291
B,2,repo_uniform_t,160,2.0,320,1.0,160,6000,False,True,False,full_final,0.1,0.029258889704942705,0.9946929502487183,1.2868046545982361,0.6471168076992035
B,2,repo_uniform_t,160,2.0,320,1.0,160,6000,False,True,False,full_final,0.3,0.1084903745353222,0.9595631885528565,1.2041419410705567,0.633256447315216
B,2,repo_uniform_t,160,2.0,320,1.0,160,6000,False,True,False,full_final,0.5,0.24020508885383607,0.898649308681488,1.1096041011810303,0.6156692767143249
B,2,repo_uniform_t,160,2.0,320,1.0,160,6000,False,True,False,full_final,0.7,0.412098508477211,0.8134899783134462,0.992493724822998,0.592157837152481
B,2,repo_uniform_t,160,2.0,320,1.0,160,6000,False,True,False,full_final,0.9,0.6063203537464141,0.6829798638820648,0.8252586615085602,0.5545573353767395
B,2,repo_uniform_t,160,2.0,320,2.0,320,6000,False,True,False,full_final,0.1,0.14004992336034774,0.9509001910686493,0.8703221130371094,0.688509681224823
B,2,repo_uniform_t,160,2.0,320,2.0,320,6000,False,True,False,full_final,0.3,0.25263152092695235,0.8925217366218569,0.8622554492950439,0.6689746272563935
B,2,repo_uniform_t,160,2.0,320,2.0,320,6000,False,True,False,full_final,0.5,0.38042047202587126,0.8278314864635468,0.8439971423149109,0.6452955794334412
B,2,repo_uniform_t,160,2.0,320,2.0,320,6000,False,True,False,full_final,0.7,0.5150638616085053,0.7512294328212739,0.8123562920093537,0.6142536950111389
B,2,repo_uniform_t,160,2.0,320,2.0,320,6000,False,True,False,full_final,0.9,0.6426658487319946,0.6437583768367767,0.7496257710456848,0.5671712195873261
B,2,repo_uniform_t,160,2.0,320,5.0,800,6000,False,True,False,full_final,0.1,0.31131346166133883,0.8646006536483765,0.597687760591507,0.733522390127182
B,2,repo_uniform_t,160,2.0,320,5.0,800,6000,False,True,False,full_final,0.3,0.39725466310977936,0.8172588312625885,0.6294248342514038,0.7080105137825012
B,2,repo_uniform_t,160,2.0,320,5.0,800,6000,False,True,False,full_final,0.5,0.48457269549369814,0.7660728192329407,0.6577191603183746,0.6777761864662171
B,2,repo_uniform_t,160,2.0,320,5.0,800,6000,False,True,False,full_final,0.7,0.5715778923034668,0.7055353689193725,0.6811350858211518,0.6396626198291778
B,2,repo_uniform_t,160,2.0,320,5.0,800,6000,False,True,False,full_final,0.9,0.6556328904628753,0.6182887363433838,0.6941611814498901,0.5815123987197875
B,2,repo_uniform_t,160,2.0,320,10.0,1600,6000,False,True,False,full_final,0.1,0.3947540601491928,0.819730011844635,0.5338212335109711,0.7510564947128295
B,2,repo_uniform_t,160,2.0,320,10.0,1600,6000,False,True,False,full_final,0.3,0.4607202760219575,0.7816394865036012,0.5734410738945007,0.7233395433425903
B,2,repo_uniform_t,160,2.0,320,10.0,1600,6000,False,True,False,full_final,0.5,0.5278645980834961,0.7387153948783874,0.612201521396637,0.6909960389137269
B,2,repo_uniform_t,160,2.0,320,10.0,1600,6000,False,True,False,full_final,0.7,0.5953866906166077,0.6857272624969483,0.6486049032211304,0.6499801564216614
B,2,repo_uniform_t,160,2.0,320,10.0,1600,6000,False,True,False,full_final,0.9,0.6616999623298645,0.6079610478878021,0.6803790843486786,0.5879444909095765
B,2,repo_uniform_t,160,2.0,320,20.0,3200,6000,False,True,False,full_final,0.1,0.4189320619821549,0.8034457867622374,0.4875123739242554,0.7659880435466766
B,2,repo_uniform_t,160,2.0,320,20.0,3200,6000,False,True,False,full_final,0.3,0.4771405320882797,0.7687435890197754,0.5327640450000763,0.7370212173461914
B,2,repo_uniform_t,160,2.0,320,20.0,3200,6000,False,True,False,full_final,0.5,0.5371154985427856,0.7287990313053132,0.5784051775932312,0.7028828954696655
B,2,repo_uniform_t,160,2.0,320,20.0,3200,6000,False,True,False,full_final,0.7,0.598518391418457,0.6790176275253296,0.6246008574962616,0.6597315514087677
B,2,repo_uniform_t,160,2.0,320,20.0,3200,6000,False,True,False,full_final,0.9,0.6614768503665924,0.6045188081741333,0.6705590653419494,0.5937649571895599
B,2,repo_uniform_t,160,2.0,320,50.0,8000,6000,False,True,False,full_final,0.1,0.4412643582439423,0.7899935812473298,0.4682677125930786,0.7744675505161286
B,2,repo_uniform_t,160,2.0,320,50.0,8000,6000,False,True,False,full_final,0.3,0.4934214973211289,0.7578170553207396,0.5142354607582093,0.7455065441131592
B,2,repo_uniform_t,160,2.0,320,50.0,8000,6000,False,True,False,full_final,0.5,0.5473791952896119,0.7206162151527405,0.5629092800617218,0.7103639662265777
B,2,repo_uniform_t,160,2.0,320,50.0,8000,6000,False,True,False,full_final,0.7,0.603647529592514,0.6734520942497254,0.6135569190979004,0.6656620883941651
B,2,repo_uniform_t,160,2.0,320,50.0,8000,6000,False,True,False,full_final,0.9,0.6625739829444884,0.6017904181671142,0.6658762657642364,0.5976407933235168
