decoding,alpha,t0,frac_masked,frac_correct,frac_errors
greedy,0.5,0.06,0.0595703125,0.9948291182518005,0.005170898512005806
greedy,0.5,0.08,0.080078125,0.9929580092430115,0.007041992153972387
greedy,0.5,0.1,0.099609375,0.9911201000213623,0.008879883214831352
greedy,0.5,0.12,0.1201171875,0.9889140725135803,0.011085937730967999
greedy,0.5,0.14,0.1396484375,0.9868564605712891,0.013143554329872131
greedy,0.5,0.16,0.16015625,0.9843164086341858,0.015683593228459358
greedy,0.5,0.18,0.1796875,0.9819482564926147,0.018051758408546448
greedy,0.5,0.2,0.2001953125,0.9794140458106995,0.020585937425494194
greedy,0.5,0.22,0.2197265625,0.9767734408378601,0.02322656288743019
greedy,0.5,0.24,0.240234375,0.9738330245018005,0.026166992262005806
greedy,0.5,0.26,0.259765625,0.9711650609970093,0.028834961354732513
greedy,0.5,0.28,0.2802734375,0.9676279425621033,0.032372068613767624
greedy,0.5,0.3,0.2998046875,0.9646103382110596,0.035389646887779236
greedy,0.5,0.32,0.3203125,0.9610576033592224,0.038942381739616394
greedy,0.5,0.34,0.33984375,0.9574531316757202,0.04254687577486038
greedy,0.5,0.36,0.3603515625,0.9534765481948853,0.04652343690395355
greedy,0.5,0.38,0.3798828125,0.9495693445205688,0.05043066293001175
greedy,0.5,0.4,0.400390625,0.945059597492218,0.05494042858481407
greedy,0.5,0.42,0.419921875,0.941159188747406,0.05884081870317459
greedy,0.5,0.44,0.4404296875,0.9363574385643005,0.06364257633686066
greedy,0.5,0.46,0.4599609375,0.9320488572120667,0.06795117259025574
greedy,0.5,0.48,0.48046875,0.9255351424217224,0.0744648426771164
greedy,0.5,0.5,0.5,0.9207656383514404,0.07923437654972076
greedy,0.5,0.52,0.51953125,0.9149941205978394,0.08500585705041885
greedy,0.5,0.54,0.5400390625,0.9090966582298279,0.09090331941843033
greedy,0.5,0.56,0.5595703125,0.902755856513977,0.09724414348602295
greedy,0.5,0.58,0.580078125,0.8957588076591492,0.10424120724201202
greedy,0.5,0.6,0.599609375,0.888870120048523,0.11112987995147705
greedy,0.5,0.62,0.6201171875,0.8805761933326721,0.11942382901906967
greedy,0.5,0.64,0.6396484375,0.8737421631813049,0.12625780701637268
greedy,0.5,0.66,0.66015625,0.8646572232246399,0.1353427767753601
greedy,0.5,0.68,0.6796875,0.8566542863845825,0.1433456987142563
greedy,0.5,0.7000000000000001,0.7001953125,0.846310555934906,0.1536894589662552
greedy,0.5,0.72,0.7197265625,0.8368476629257202,0.16315233707427979
greedy,0.5,0.74,0.740234375,0.8254228234291077,0.17457714676856995
greedy,0.5,0.76,0.759765625,0.8148388862609863,0.18516112864017487
greedy,0.5,0.78,0.7802734375,0.8022597432136536,0.19774022698402405
greedy,0.5,0.8,0.7998046875,0.789596676826477,0.21040332317352295
greedy,0.5,0.8200000000000001,0.8203125,0.7753769755363464,0.22462305426597595
greedy,0.5,0.84,0.83984375,0.7600947022438049,0.23990526795387268
greedy,0.5,0.86,0.8603515625,0.7433027625083923,0.25669726729393005
greedy,0.5,0.88,0.8798828125,0.725295901298523,0.27470409870147705
greedy,0.5,0.9,0.900390625,0.7053202986717224,0.2946797013282776
greedy,0.5,0.92,0.919921875,0.6832558512687683,0.3167441487312317
greedy,0.5,0.9400000000000001,0.9404296875,0.6565986275672913,0.34340137243270874
greedy,0.5,0.96,0.9599609375,0.6267265677452087,0.37327343225479126
greedy,0.5,0.98,0.98046875,0.5867441296577454,0.41325587034225464
greedy,0.5,1.0,1.0,0.49983495473861694,0.5001650452613831
greedy,1.0,0.0,0.0,1.0,0.0
greedy,1.0,0.02,0.01953125,0.9969345927238464,0.0030654296278953552
greedy,1.0,0.04,0.0400390625,0.9933456778526306,0.00665429700165987
greedy,1.0,0.06,0.0595703125,0.990121066570282,0.009878906421363354
greedy,1.0,0.08,0.080078125,0.9865175485610962,0.013482421636581421
greedy,1.0,0.1,0.099609375,0.9830595850944519,0.01694042980670929
greedy,1.0,0.12,0.1201171875,0.9792363047599792,0.020763671025633812
greedy,1.0,0.14,0.1396484375,0.975167989730835,0.02483203075826168
greedy,1.0,0.16,0.16015625,0.9710341691970825,0.028965819627046585
greedy,1.0,0.18,0.1796875,0.9672871232032776,0.032712891697883606
greedy,1.0,0.2,0.2001953125,0.9626337885856628,0.03736621141433716
greedy,1.0,0.22,0.2197265625,0.9585878849029541,0.0414121076464653
greedy,1.0,0.24,0.240234375,0.9540801048278809,0.04591992124915123
greedy,1.0,0.26,0.259765625,0.9497470855712891,0.05025292932987213
greedy,1.0,0.28,0.2802734375,0.9444150328636169,0.05558495968580246
greedy,1.0,0.3,0.2998046875,0.9399062395095825,0.060093749314546585
greedy,1.0,0.32,0.3203125,0.9342793226242065,0.06572069972753525
greedy,1.0,0.34,0.33984375,0.9293290972709656,0.07067089527845383
greedy,1.0,0.36,0.3603515625,0.9232685565948486,0.07673144340515137
greedy,1.0,0.38,0.3798828125,0.9184033274650574,0.08159667998552322
greedy,1.0,0.4,0.400390625,0.9122040867805481,0.08779589831829071
greedy,1.0,0.42,0.419921875,0.9063457250595093,0.09365429729223251
greedy,1.0,0.44,0.4404296875,0.899408221244812,0.10059179365634918
greedy,1.0,0.46,0.4599609375,0.8933711051940918,0.1066289097070694
greedy,1.0,0.48,0.48046875,0.8862470984458923,0.11375293135643005
greedy,1.0,0.5,0.5,0.880129873752594,0.11987011879682541
greedy,1.0,0.52,0.51953125,0.8729228377342224,0.1270771473646164
greedy,1.0,0.54,0.5400390625,0.865673840045929,0.13432617485523224
greedy,1.0,0.56,0.5595703125,0.8583173751831055,0.14168260991573334
greedy,1.0,0.58,0.580078125,0.8496416211128235,0.1503583937883377
greedy,1.0,0.6,0.599609375,0.8416591882705688,0.15834082663059235
greedy,1.0,0.62,0.6201171875,0.8337685465812683,0.1662314385175705
greedy,1.0,0.64,0.6396484375,0.8252529501914978,0.1747470647096634
greedy,1.0,0.66,0.66015625,0.8151162266731262,0.18488378822803497
greedy,1.0,0.68,0.6796875,0.8064091801643372,0.19359081983566284
greedy,1.0,0.7000000000000001,0.7001953125,0.7954765558242798,0.20452344417572021
greedy,1.0,0.72,0.7197265625,0.7854316234588623,0.2145683616399765
greedy,1.0,0.74,0.740234375,0.7748222947120667,0.22517773509025574
greedy,1.0,0.76,0.759765625,0.7630693316459656,0.23693066835403442
greedy,1.0,0.78,0.7802734375,0.750723659992218,0.24927636981010437
greedy,1.0,0.8,0.7998046875,0.7383583784103394,0.26164159178733826
greedy,1.0,0.8200000000000001,0.8203125,0.7244873046875,0.2755126953125
greedy,1.0,0.84,0.83984375,0.711013674736023,0.28898632526397705
greedy,1.0,0.86,0.8603515625,0.6950947046279907,0.3049052655696869
greedy,1.0,0.88,0.8798828125,0.6795879006385803,0.3204120993614197
greedy,1.0,0.9,0.900390625,0.6617236137390137,0.33827635645866394
greedy,1.0,0.92,0.919921875,0.6424160003662109,0.3575839698314667
greedy,1.0,0.9400000000000001,0.9404296875,0.6203711032867432,0.37962889671325684
greedy,1.0,0.96,0.9599609375,0.596915066242218,0.40308496356010437
greedy,1.0,0.98,0.98046875,0.5640302896499634,0.435969740152359
greedy,1.0,1.0,1.0,0.5004326105117798,0.4995673894882202
greedy,1.5,0.0,0.0,1.0,0.0
greedy,1.5,0.02,0.01953125,0.9959082007408142,0.0040917969308793545
