decoding,alpha,t0,frac_masked,frac_correct,frac_errors
greedy,4.0,0.9400000000000001,0.9404296875,0.5361328125,0.4638671875
greedy,4.0,0.96,0.9599609375,0.548828125,0.451171875
greedy,4.0,0.98,0.98046875,0.5087890625,0.4912109375
greedy,4.0,1.0,1.0,0.509765625,0.490234375
greedy,8.0,0.0,0.0,1.0,0.0
greedy,8.0,0.02,0.01953125,0.9931640625,0.0068359375
greedy,8.0,0.04,0.0400390625,0.9853515625,0.0146484375
greedy,8.0,0.06,0.0595703125,0.974609375,0.025390625
greedy,8.0,0.08,0.080078125,0.9765625,0.0234375
greedy,8.0,0.1,0.099609375,0.966796875,0.033203125
greedy,8.0,0.12,0.1201171875,0.9560546875,0.0439453125
greedy,8.0,0.14,0.1396484375,0.94140625,0.05859375
greedy,8.0,0.16,0.16015625,0.94921875,0.05078125
greedy,8.0,0.18,0.1796875,0.923828125,0.076171875
greedy,8.0,0.2,0.2001953125,0.916015625,0.083984375
greedy,8.0,0.22,0.2197265625,0.9228515625,0.0771484375
greedy,8.0,0.24,0.240234375,0.912109375,0.087890625
greedy,8.0,0.26,0.259765625,0.8896484375,0.1103515625
greedy,8.0,0.28,0.2802734375,0.8974609375,0.1025390625
greedy,8.0,0.3,0.2998046875,0.8818359375,0.1181640625
greedy,8.0,0.32,0.3203125,0.88671875,0.11328125
greedy,8.0,0.34,0.33984375,0.857421875,0.142578125
greedy,8.0,0.36,0.3603515625,0.865234375,0.134765625
greedy,8.0,0.38,0.3798828125,0.8427734375,0.1572265625
greedy,8.0,0.4,0.400390625,0.8623046875,0.1376953125
greedy,8.0,0.42,0.419921875,0.8134765625,0.1865234375
greedy,8.0,0.44,0.4404296875,0.81640625,0.18359375
greedy,8.0,0.46,0.4599609375,0.8037109375,0.1962890625
greedy,8.0,0.48,0.48046875,0.7978515625,0.2021484375
greedy,8.0,0.5,0.5,0.7646484375,0.2353515625
greedy,8.0,0.52,0.51953125,0.7978515625,0.2021484375
greedy,8.0,0.54,0.5400390625,0.7763671875,0.2236328125
greedy,8.0,0.56,0.5595703125,0.775390625,0.224609375
greedy,8.0,0.58,0.580078125,0.7451171875,0.2548828125
greedy,8.0,0.6,0.599609375,0.75390625,0.24609375
greedy,8.0,0.62,0.6201171875,0.7294921875,0.2705078125
greedy,8.0,0.64,0.6396484375,0.7314453125,0.2685546875
greedy,8.0,0.66,0.66015625,0.7197265625,0.2802734375
greedy,8.0,0.68,0.6796875,0.734375,0.265625
greedy,8.0,0.7000000000000001,0.7001953125,0.6728515625,0.3271484375
greedy,8.0,0.72,0.7197265625,0.6572265625,0.3427734375
greedy,8.0,0.74,0.740234375,0.6767578125,0.3232421875
greedy,8.0,0.76,0.759765625,0.6650390625,0.3349609375
greedy,8.0,0.78,0.7802734375,0.6416015625,0.3583984375
greedy,8.0,0.8,0.7998046875,0.642578125,0.357421875
greedy,8.0,0.8200000000000001,0.8203125,0.62109375,0.37890625
greedy,8.0,0.84,0.83984375,0.5986328125,0.4013671875
greedy,8.0,0.86,0.8603515625,0.6083984375,0.3916015625
greedy,8.0,0.88,0.8798828125,0.60546875,0.39453125
greedy,8.0,0.9,0.900390625,0.560546875,0.439453125
greedy,8.0,0.92,0.919921875,0.568359375,0.431640625
greedy,8.0,0.9400000000000001,0.9404296875,0.5478515625,0.4521484375
greedy,8.0,0.96,0.9599609375,0.5322265625,0.4677734375
greedy,8.0,0.98,0.98046875,0.525390625,0.474609375
greedy,8.0,1.0,1.0,0.5,0.5
